hashed_password,password,thread_count,time_to_crack
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,4,7937800
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,4,8016800
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,5,8044100
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,5,7959700
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,5,7995000
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,6,8270300
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,6,11927400
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,6,7907300
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,7,7990200
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,7,9205100
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,7,9654900
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,8,8468000
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,8,9905100
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,8,8010300
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,9,8888100
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,9,12476200
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,9,9952800
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,10,10929400
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,10,11515000
665edae6d52666d13e3573cc42f6799ca415b87312c3bd0fa37ea44e0de1fe64,baa,10,11574200
